"customerID","Churn"
"7481-ATQQS","Yes"
"2277-VWCNI","No"
"8642-GVWRF","Yes"
"5868-YTYKS","No"
"3525-DVKFN","No"
"1482-OXZSY","No"
"0377-JBKKT","No"
"5778-BVOFB","No"
"3373-YZZYM","No"
"2057-ZBLPD","Yes"
"0228-MAUWC","No"
"5502-RLUYV","Yes"
"0023-HGHWL","Yes"
"7663-YJHSN","No"
"4915-BFSXL","No"
"3086-RUCRN","No"
"5215-LNLDJ","No"
"7576-JMYWV","No"
"9039-RBEEE","Yes"
"0257-KXZGU","No"
"1307-ATKGB","No"
"8417-FMLZI","Yes"
"3714-XPXBW","No"
"1850-AKQEP","No"
"2824-DXNKN","No"
"5227-JSCFE","No"
"3621-CHYVB","No"
"1792-UXAFY","Yes"
"0420-TXVSG","No"
"6217-TOWGS","No"
"0515-YPMCW","Yes"
"0378-XSZPU","Yes"
"1045-LTCYT","No"
"1544-JJMYL","No"
"6874-SGLHU","No"
"5951-AOFIH","No"
"4729-XKASR","Yes"
"8652-YHIYU","No"
"5278-PNYOX","No"
"5449-FIBXJ","Yes"
"5061-PBXFW","No"
"8630-FJLIB","No"
"3891-NLXJB","No"
"3639-XJHKQ","No"
"2263-SFSQZ","No"
"9950-MTGYX","No"
"3397-AVTKU","No"
"4825-FUREZ","No"
"9837-BMCLM","Yes"
"2672-OJQZP","No"
"6161-UUUTA","Yes"
"6543-XRMYR","Yes"
"2001-EWBQU","No"
"6695-AMZUF","No"
"1455-UGQVH","Yes"
"8280-MQRQN","Yes"
"7611-YKYTC","No"
"3178-FESZO","Yes"
"0082-OQIQY","No"
"6087-MVHJH","Yes"
"4603-JANFB","Yes"
"4806-KEXQR","Yes"
"0667-NSRGI","No"
"7083-YNSKY","Yes"
"6893-ODYYE","No"
"8242-JSVBO","No"
"2479-BRAMR","Yes"
"2665-NPTGL","No"
"1139-WUOAH","No"
"4693-VWVBO","No"
"6937-GCDGQ","No"
"0988-JRWWP","No"
"7908-QCBCA","Yes"
"8644-XYTSV","No"
"7465-ZZRVX","No"
"7975-JMZNT","No"
"7251-XFOIL","No"
"3714-JTVOV","Yes"
"8259-DZLIZ","No"
"0442-ZXKVS","No"
"7853-WNZSY","No"
"3120-FAZKD","No"
"8606-OEGQZ","No"
"9489-JMTTN","No"
"0967-BMLBD","No"
"2830-LEWOA","No"
"1264-BYWMS","Yes"
"9658-WYUFB","Yes"
"8327-WKMIE","No"
"6917-FIJHC","No"
"5329-KRDTM","No"
"7797-EJMDP","No"
"3530-VWVGU","No"
"2013-SGDXK","Yes"
"6368-NWMCE","No"
"3633-CDBUW","No"
"8580-QVLOC","Yes"
"9274-UARKJ","No"
"2012-NWRPA","Yes"
"8808-ELEHO","Yes"
"0103-CSITQ","No"
"3506-LCJDC","Yes"
"8671-KKKOS","No"
"9518-XXBXE","No"
"3934-HXCFZ","Yes"
"7666-WKRON","Yes"
"9688-YGXVR","No"
"4910-AQFFX","Yes"
"2154-KVJFF","Yes"
"2607-FBDFF","No"
"9647-ERGBE","Yes"
"3428-XZMAZ","Yes"
"1100-DDVRV","No"
"4355-HBJHH","Yes"
"9058-CBREO","Yes"
"9029-FEGVJ","No"
"7216-KAOID","No"
"0318-QUUOB","Yes"
"6145-NNPNO","No"
"5339-TJFEK","No"
"5572-ZDXHY","Yes"
"2074-GUHPQ","No"
"1385-TQOZW","No"
"4329-YPDDQ","No"
"4804-NCPET","No"
"5944-UGLLK","No"
"8063-GBATB","Yes"
"2252-ISRNH","No"
"9415-TPKRV","No"
"5322-TEUJK","No"
"4877-EVATK","Yes"
"1866-DIOQZ","No"
"8375-KVTHK","No"
"2697-NQBPF","No"
"7639-SUPCW","Yes"
"1386-ZIKUV","No"
"6377-WHAOX","No"
"6855-VLGOS","No"
"8999-XXGNS","No"
"8746-OQQRW","No"
"3181-MIZBN","No"
"0825-CPPQH","No"
"6122-LJADA","No"
"7524-VRLPL","No"
"7569-NMZYQ","No"
"5201-USSQZ","No"
"1494-EJZDW","No"
"4884-TVUQF","No"
"8003-EWNDZ","No"
"4658-HCOHW","Yes"
"2211-RMNHO","No"
"2432-TFSMK","No"
"3440-JPSCL","Yes"
"4929-ROART","No"
"1741-WTPON","No"
"3932-IJWDZ","No"
"1240-HCBOH","No"
"3594-KADLU","No"
"8065-BVEPF","No"
"3796-ENZGF","No"
"1734-ZMNTZ","No"
"0813-TAXXS","No"
"2889-FPWRM","Yes"
"0626-QXNGV","No"
"6723-CEGQI","No"
"6987-XQSJT","Yes"
"4732-RRJZC","No"
"9499-XPZXM","No"
"4338-EYCER","No"
"6350-XFYGW","No"
"4290-BSXUX","Yes"
"8513-OLYGY","No"
"8705-DWKTI","No"
"8755-IWJHN","No"
"0325-XBFAC","Yes"
"4480-QQRHC","No"
"0929-PECLO","No"
"1202-KKGFU","No"
"6112-KTHFQ","No"
"2462-XIIJB","Yes"
"1820-DJFPH","No"
"9426-SXNHE","No"
"9068-FHQHD","No"
"1269-FOYWN","No"
"9470-YFUYI","No"
"7817-BOQPW","Yes"
"7402-EYFXX","No"
"1853-UDXBW","Yes"
"9895-VFOXH","No"
"5458-CQJTA","Yes"
"1230-QAJDW","No"
"5701-ZIKJE","No"
"5219-YIPTK","Yes"
"7396-VJUZB","No"
"9717-QEBGU","No"
"5172-RKOCB","No"
"3540-RZJYU","Yes"
"2091-MJTFX","Yes"
"4530-NDRKU","No"
"5985-TBABQ","No"
"9800-ONTFE","No"
"6616-AALSR","No"
"0883-EIBTI","Yes"
"4018-KJYUY","No"
"0722-TROQR","Yes"
"7571-YXDAD","Yes"
"3884-UEBXB","No"
"8780-RSYYU","No"
"8701-DGLVH","No"
"3393-FMZPV","Yes"
"8082-GHXOP","No"
"7486-KSRVI","Yes"
"8443-WVPSS","Yes"
"3006-XIMLN","Yes"
"8218-FFJDS","No"
"9965-YOKZB","Yes"
"0504-HHAPI","Yes"
"0345-XMMUG","No"
"3647-GMGDH","Yes"
"2988-GBIVW","No"
"7036-ZZKBD","No"
"0265-PSUAE","No"
"0463-TXOAK","No"
"0594-UFTUL","No"
"9509-MPYOD","No"
"0129-KPTWJ","No"
"8166-ZZTFS","Yes"
"5365-LLFYV","No"
"6008-NAIXK","No"
"2956-GGUCQ","Yes"
"1928-BXYIV","No"
"5760-FXFVO","No"
"0961-ZWLVI","No"
"5181-OABFK","No"
"4007-NHVHI","No"
"7816-VGHTO","No"
"5871-DGTXZ","No"
"7550-WIQVA","No"
"7544-ZVIKX","No"
"0016-QLJIS","No"
"7508-DQAKK","No"
"9356-AXGMP","No"
"3556-BVQGL","No"
"0362-ZBZWJ","Yes"
"8979-CAMGB","No"
"4211-MMAZN","Yes"
"7581-EBBOU","No"
"4274-OWWYO","Yes"
"2192-CKRLV","No"
"3154-HMWUU","No"
"6119-SPUDB","No"
"6522-OIQSX","No"
"1052-QJIBV","No"
"1319-YLZJG","No"
"0723-FDLAY","No"
"3050-RLLXC","No"
"2369-UAPKZ","Yes"
"2778-OCLGR","Yes"
"6583-KQJLK","No"
"8544-JNBOX","No"
"6139-ZZRBQ","No"
"6116-RFVHN","No"
"0637-KVDLV","Yes"
"8884-FEEWR","No"
"3125-RAHBV","No"
"6633-MPWBS","Yes"
"0373-AIVNJ","No"
"8785-EPNCG","Yes"
"1682-VCOIO","No"
"2072-ZVJJX","No"
"8849-AYPTR","No"
"9518-IMLHK","No"
"3646-ITDGM","No"
"8740-CRYFY","Yes"
"8224-KDLKN","No"
"4001-TSBTV","No"
"2962-XPMCQ","Yes"
"8727-XDPUD","No"
"1043-UXOVO","No"
"1064-FBXNK","No"
"3996-ZNWYK","No"
"2878-DHMIN","No"
"7762-ONLJY","No"
"5795-BKOYE","No"
"5480-TBGPH","Yes"
"0018-NYROU","No"
"7501-VTYLJ","No"
"7608-RGIRO","No"
"0480-BIXDE","No"
"5895-QSXOD","No"
"9814-AOUDH","No"
"6175-IRFIT","No"
"1622-HSHSF","No"
"8854-CCVSQ","Yes"
"6749-UTDVX","No"
"9102-OXKFY","No"
"0511-JTEOY","Yes"
"2284-VFLKH","No"
"0366-NQSHS","No"
"6532-YLWSI","Yes"
"3892-NXAZG","No"
"4948-WBBKL","No"
"4182-BGSIQ","No"
"9300-AGZNL","Yes"
"0988-AADSA","No"
"3717-LNXKW","No"
"2207-RYYRL","No"
"6729-FZWSY","No"
"9695-IDRZR","No"
"8144-DGHXP","No"
"7814-LEEVE","No"
"1112-CUNAO","Yes"
"5174-RNGBH","Yes"
"8631-WUXGY","No"
"9565-JSNFM","Yes"
"5906-DVAPM","No"
"6654-QGBZZ","No"
"8348-JLBUG","No"
"0607-DAAHE","Yes"
"5641-DMBFJ","No"
"9200-NLNPD","No"
"2664-XJZNO","No"
"3339-EAQNV","No"
"0921-OHLVP","No"
"8350-NYMVI","No"
"0536-ESJEP","No"
"6478-HRRCZ","No"
"8510-BBWMU","No"
"0584-BJQGZ","No"
"1360-XFJMR","No"
"3070-DVEYC","Yes"
"5730-RIITO","No"
"9058-MJLZC","No"
"5707-ORNDZ","Yes"
"0902-XKXPN","No"
"5177-RVZNU","No"
"0056-EPFBG","No"
"8993-IZEUX","No"
"8696-JKZNU","Yes"
"8190-ZTQFB","No"
"2055-PDADH","Yes"
"7515-LODFU","No"
"1337-BOZWO","No"
"0868-VJRDR","No"
"8714-EUHJO","Yes"
"6344-SFJVH","No"
"3950-VPYJB","No"
"8041-TMEID","No"
"3721-CNEYS","Yes"
"8727-JQFHV","No"
"9475-NNDGC","No"
"1355-KUSBG","No"
"3688-FTHLT","No"
"0899-LIIBW","No"
"2568-OIADY","Yes"
"1384-RCUXW","No"
"5825-XJOCM","No"
"6848-YLDFR","No"
"2320-YKQBO","No"
"2302-ANTDP","Yes"
"7869-ZYDST","No"
"1215-EXRMO","No"
"2305-MRGLV","No"
"8404-VIOMB","No"
"5233-GEEAX","Yes"
"2359-KLTEK","No"
"5304-EFJLP","No"
"9184-GALIL","No"
"4393-RYCRE","No"
"9746-MDMBK","No"
"8404-GFGCZ","No"
"1394-SUIUH","No"
"2533-TIBIX","No"
"8993-PHFWD","Yes"
"1565-RHDJD","Yes"
"7137-RYLPP","Yes"
"7330-WZLNC","Yes"
"0114-PEGZZ","No"
"3359-DSRKA","No"
"3957-LXOLK","Yes"
"6635-MYYYZ","Yes"
"8565-WUXZU","No"
"5281-BUZGT","Yes"
"4994-OBRSZ","No"
"0562-FGDCR","No"
"2436-QBZFP","No"
"3420-YJLQT","No"
"6582-PLFUU","No"
"0264-CNITK","No"
"0089-IIQKO","No"
"7839-NUIAA","No"
"6075-QMNRR","No"
"5378-IKEEG","Yes"
"5966-EMAZU","No"
"0440-EKDCF","No"
"4774-HHGGS","No"
"2718-GAXQD","Yes"
"2055-BFOCC","No"
"8180-AKMJV","No"
"4298-OYIFC","No"
"5566-SOEZD","No"
"9842-EFSYY","No"
"2272-WUSPA","No"
"4584-LBNMK","No"
"0930-EHUZA","No"
"6413-XKKPU","Yes"
"9975-SKRNR","No"
"1449-XQEMT","Yes"
"2626-URJFX","Yes"
"4973-MGTON","No"
"3682-YEUWS","No"
"1223-UNPKS","No"
"4735-ASGMA","Yes"
"3446-QDSZF","No"
"3669-LVWZB","Yes"
"6892-EZDTG","Yes"
"7379-FNIUJ","No"
"1627-AFWVJ","No"
"9725-SCPZG","Yes"
"5884-GCYMI","Yes"
"3217-FZDMN","Yes"
"7853-GVUDZ","Yes"
"7480-QNVZJ","Yes"
"7088-FBAWU","No"
"8313-AFGBW","No"
"9239-ZBZZV","Yes"
"4398-HSCJH","Yes"
"2197-OMWGI","No"
"2303-PJYHN","No"
"9795-VOWON","No"
"1237-WIYYZ","No"
"1987-AUELQ","No"
"7852-LECYP","No"
"4822-LPTYJ","No"
"8165-CBKXO","No"
"6527-PZFPV","No"
"4855-SNKMY","Yes"
"9593-CVZKR","No"
"8595-SIZNC","No"
"8008-HAWED","Yes"
"1862-SKORY","Yes"
"5236-XMZJY","No"
"2694-CIUMO","No"
"5846-ABOBJ","No"
"1439-LCGVL","No"
"0909-SDHNU","No"
"4647-XXZAM","No"
"1502-XFCVR","Yes"
"7740-KKCXF","No"
"5360-XGYAZ","No"
"7912-SYRQT","Yes"
"4816-JBHOV","Yes"
"8920-NAVAY","No"
"1699-TLDLZ","No"
"8292-TYSPY","Yes"
"2067-QYTCF","No"
"2359-QWQUL","Yes"
"9103-TCIHJ","Yes"
"7407-SUJIZ","No"
"9150-KPBJQ","No"
"0052-DCKON","No"
"3654-ARMGP","No"
"9699-UBQFS","No"
"1261-FWTTE","No"
"3528-HFRIQ","No"
"2073-QBVBI","No"
"3320-VEOYC","No"
"6617-WLBQC","No"
"2599-CIPQE","No"
"6653-CBBOM","Yes"
"8774-GSBUN","No"
"7326-RIGQZ","No"
"1401-FTHFQ","No"
"3247-ZVOUO","Yes"
"6101-IMRMM","Yes"
"5429-LWCMV","No"
"7298-IZWLY","No"
"3955-JBZZM","No"
"1268-ASBGA","Yes"
"8943-URTMR","Yes"
"4815-TUMEQ","No"
"4713-LZDRV","Yes"
"9909-IDLEK","No"
"1561-BWHIN","No"
"4325-NFSKC","Yes"
"9500-LTVBP","No"
"2955-PSXOE","Yes"
"3255-GRXMG","No"
"6094-ZIVKX","No"
"6925-BAYGL","No"
"3262-EIDHV","No"
"4135-FRWKJ","No"
"2911-UREFD","Yes"
"3744-ZRRDZ","Yes"
"6551-ZCOTS","No"
"7191-ADRGF","No"
"5018-LXQQG","No"
"1602-IJQQE","Yes"
"1746-TGTWV","No"
"8050-WYBND","No"
"2821-WARNZ","No"
"1644-IRKSF","Yes"
"9402-ROUMJ","No"
"2507-QZPQS","No"
"7159-NOKYQ","No"
"8966-OIQHG","No"
"7074-STDCN","No"
"3705-PSNGL","Yes"
"8739-QOTTN","No"
"1399-OUPJN","No"
"0277-BKSQP","No"
"6502-HCJTI","Yes"
"5774-XZTQC","No"
"6266-QHOJZ","No"
"7269-JISCY","No"
"0363-SVHYR","No"
"8547-NSBBO","No"
"8258-GSTJK","Yes"
"6861-OKBCE","Yes"
"6591-QGOYB","No"
"9070-BCKQP","No"
"6421-SZVEM","No"
"1328-EUZHC","No"
"2995-UPRYS","Yes"
"7811-JIVPF","No"
"6686-YPGHK","Yes"
"5371-VYLSX","No"
"6374-AFWOX","No"
"4759-TRPLW","Yes"
"5317-FLPJF","No"
"7621-VPNET","No"
"6034-YMTOB","No"
"8563-IIOXK","Yes"
"4903-CNOZC","No"
"4353-HYOJD","No"
"8020-BWHYL","Yes"
"7267-FRMJW","No"
"4188-FRABG","No"
"4625-EWPTF","Yes"
"8010-EZLOU","Yes"
"3295-YVUSR","No"
"8016-NCFVO","No"
"4119-ZYPZY","No"
"5549-ZGHFB","No"
"7577-SWIFR","No"
"0303-WMMRN","No"
"6408-OTUBZ","No"
"3797-FKOGQ","No"
"6196-HBOBZ","No"
"3970-XGJDU","No"
"8807-OPMBM","No"
"9874-QLCLH","Yes"
"8294-UIMBA","No"
"8109-YUOHE","No"
"5840-NVDCG","No"
"8092-NLTGF","No"
"5928-QLDHB","No"
"0696-UKTOX","No"
"4801-KFYKL","No"
"6000-APYLU","Yes"
"7105-BENQF","No"
"7721-DVEKZ","No"
"3566-VVORZ","No"
"9507-HSMMZ","No"
"2480-SQIOB","No"
"0947-IDHRQ","Yes"
"7813-TKCVO","No"
"4350-ZTLPI","No"
"3823-KYNQY","No"
"3021-VLNRJ","No"
"3776-EKTKM","Yes"
"1028-FFNJK","No"
"6907-FLBER","No"
"5982-PSMKW","No"
"7096-ZNBZI","No"
"1902-XBTFB","Yes"
"1676-MQAOA","No"
"7566-DSRLQ","No"
"0643-OKLRP","Yes"
"7245-JMTTQ","No"
"6050-IJRHS","No"
"8591-TKMZH","No"
"0734-OXWBT","No"
"0365-TRTPY","No"
"2794-XIMMO","Yes"
"3511-BFTJW","No"
"7668-XCFYV","No"
"2983-ZANRP","Yes"
"7845-URHJN","Yes"
"3034-ZBEQN","Yes"
"5018-HEKFO","No"
"3976-NLDEZ","No"
"2282-YGNOR","No"
"6854-EXGSF","No"
"9233-PSYHO","No"
"5376-PCKNB","No"
"8044-BGWPI","No"
"3589-PPVKW","No"
"8327-LZKAS","Yes"
"1075-BGWOH","Yes"
"1755-RMCXH","No"
"0302-JOIVN","Yes"
"3858-XHYJO","No"
"4299-SIMNS","No"
"7025-IWFHT","No"
"7841-FCRQD","No"
"2056-EVGZL","No"
"8777-MBMTS","No"
"7753-USQYQ","No"
"7661-CPURM","No"
"6233-HXJMX","No"
"5902-WBLSE","No"
"4971-PUYQO","Yes"
"3239-TPHPZ","No"
"5115-GZDEL","No"
"3338-CVVEH","No"
"8485-GJCDN","Yes"
"2615-YVMYX","No"
"4393-GEADV","No"
"8486-AYEQH","No"
"1527-SXDPN","Yes"
"6029-WTIPC","Yes"
"8634-CILSZ","Yes"
"1409-PHXTF","No"
"9591-YVTEB","No"
"9309-BZGNT","No"
"4274-DRSQT","No"
"2027-DNKIV","No"
"8075-GXIUB","No"
"6682-QJDGB","Yes"
"6507-DTJZV","No"
"8780-IXSTS","Yes"
"0345-HKJVM","Yes"
"0394-YONDK","No"
"6574-MCOEH","No"
"7399-QHBJS","No"
"3049-SOLAY","Yes"
"3317-HRTNN","Yes"
"3235-ETOOB","Yes"
"8058-INTPH","Yes"
"3642-GKTCT","No"
"0774-RMNUW","No"
"0756-MPZRL","No"
"2242-MFOTG","No"
"2144-BFDSO","No"
"8745-PVESG","No"
"7647-GYYKX","No"
"5647-FXOTP","No"
"8821-XNHVZ","Yes"
"2082-OJVTK","Yes"
"9839-ETQOE","No"
"6078-VESFR","No"
"9027-TMATR","No"
"5940-NFXKV","Yes"
"1941-HOSAM","No"
"9110-HSGTV","No"
"0704-VCUMB","No"
"9564-KCLHR","Yes"
"1935-IMVBB","No"
"2535-PBCGC","No"
"1470-PSXNM","No"
"1213-NGCUN","Yes"
"9866-OCCKE","No"
"5338-YHWYT","No"
"7718-UPSKJ","No"
"8731-WBBMB","No"
"7901-IIDQV","No"
"1270-XKUCC","No"
"0334-ZFJSR","No"
"2894-QOJRX","Yes"
"5747-PMBSQ","Yes"
"3143-JQEGI","Yes"
"6386-SZZKH","Yes"
"3327-YBAKM","No"
"9441-QHEVC","No"
"3370-GQEAL","No"
"5032-USPKF","No"
"3521-SYVOR","Yes"
"4254-QPEDE","No"
"9526-JAWYF","Yes"
"9495-REDIY","No"
"1172-VIYBP","No"
"5649-VUKMC","Yes"
"6559-PDZLR","No"
"8992-OBVDG","No"
"4273-MBHYA","No"
"4724-WXVWF","No"
"5701-GUXDC","No"
"1460-UZPRJ","No"
"6082-GLJIX","No"
"5143-EGQFK","Yes"
"4919-IKATY","Yes"
"2495-TTHBQ","No"
"0485-ZBSLN","No"
"9050-QLROH","Yes"
"0847-HGRML","No"
"8232-CTLKO","No"
"9227-YBAXE","No"
"9860-LISIZ","No"
"0877-SDMBN","Yes"
"4043-MKDTV","No"
"8065-YKXKD","Yes"
"9637-EIHEQ","Yes"
"8313-KTIHG","No"
"6284-KMNUF","No"
"9689-PTNPG","Yes"
"9465-RWMXL","Yes"
"6229-UOLQL","No"
"2362-IBOOY","Yes"
"3137-LUPIX","No"
"0843-WTBXE","Yes"
"5515-IDEJJ","Yes"
"9701-CDXHR","No"
"7450-NWRTR","Yes"
"5376-DEQCP","Yes"
"9095-HFAFX","Yes"
"2379-ENZGV","Yes"
"3936-QQFLL","No"
"2589-AYCRP","No"
"0292-WEGCH","No"
"4097-YODCF","No"
"9715-WZCLW","No"
"9786-YWNHU","No"
"6407-GSJNL","No"
"6005-OBZPH","Yes"
"4049-ZPALD","No"
"7932-WPTDS","Yes"
"3733-UOCWF","No"
"2722-VOJQL","Yes"
"1310-QRITU","No"
"8961-QDZZJ","No"
"9715-SBVSU","No"
"7173-TETGO","No"
"6435-VWCCY","No"
"4998-IKFSE","No"
"7394-FKDNK","Yes"
"9488-FVZCC","No"
"6331-LWDTQ","Yes"
"1597-FZREH","Yes"
"7879-CGSFV","No"
"9921-EZKBY","No"
"7246-ZGQDF","No"
"7000-WCEVQ","Yes"
"0727-IWKVK","Yes"
"5959-BELXA","Yes"
"3512-IZIKN","Yes"
"7109-MFBYV","No"
"1833-TCXKK","No"
"8660-BUETV","No"
"0580-PIQHM","No"
"5696-CEIQJ","No"
"7503-ZGUZJ","Yes"
"1696-HXOWK","No"
"3026-ATZYV","No"
"4012-YCFAI","No"
"2506-TNFCO","Yes"
"9496-IVVRP","No"
"2657-VPXTA","No"
"1221-GHZEP","No"
"9289-LBQVU","No"
"6142-VSJQO","Yes"
"3458-IDMFK","No"
"9770-KXGQU","No"
"6437-UKHMV","Yes"
"6538-POCHL","No"
"6726-NNFWD","No"
"3002-WQZWT","No"
"2725-TTRIQ","No"
"3374-TTZTK","No"
"8990-ZXLSU","No"
"2275-RBYQS","No"
"8473-VUVJN","Yes"
"5536-SLHPM","Yes"
"4419-UJMUS","No"
"7794-JASDG","No"
"5519-TEEUH","No"
"7856-GANIL","No"
"0804-XBFBV","No"
"2676-OXPPQ","No"
"2799-TSLAG","No"
"2696-NARTR","Yes"
"2208-NKVVH","No"
"1976-CFOCS","Yes"
"4631-OACRM","Yes"
"7139-JZFVG","No"
"3755-JBMNH","Yes"
"1757-TCATG","No"
"6345-ULYRW","Yes"
"6693-FRIRW","No"
"6586-MYGKD","No"
"3173-NVMPX","No"
"0248-PGHBZ","No"
"0623-GDISB","No"
"2892-GESUL","No"
"7472-EQOAV","No"
"2043-WVTQJ","No"
"8034-RYTVV","No"
"3863-QSTYI","No"
"2619-WFQWU","Yes"
"1716-LSAMB","No"
"1333-PBMXB","No"
"6546-OPBBH","No"
"5985-BEHZK","No"
"9127-QRZMH","No"
"5919-VCZYM","No"
"9644-KVCNC","No"
"2137-DQMEV","No"
"8174-LNWMW","No"
"8029-XYPWT","No"
"4632-PAOYU","No"
"2990-OGYTD","No"
"6646-JPPHA","No"
"9572-MTILT","Yes"
"7658-UYUQS","No"
"7880-XSOJX","No"
"0329-GTIAJ","Yes"
"8457-XIGKN","No"
"8838-GPHZP","No"
"8750-QWZAJ","No"
"5364-EVNIB","Yes"
"6918-UMQCG","No"
"0675-NCDYU","No"
"6339-DKLMK","No"
"1346-PJWTK","No"
"5088-QZLRL","No"
"4397-FRLTA","No"
"5087-SUURX","Yes"
"2302-OUZXB","No"
"8133-ANHHJ","No"
"5982-FPVQN","No"
"9107-UKCKY","No"
"4654-ULTTN","No"
"5546-BYZSM","No"
"4929-BSTRX","Yes"
"2225-ZRGSG","Yes"
"8859-YSTWS","No"
"6330-JKLPC","Yes"
"1998-VHJHK","No"
"1707-HABPF","No"
"1660-HSOOQ","Yes"
"0487-VVUVK","No"
"7228-OMTPN","Yes"
"5063-IUOKK","No"
"4508-OEBEY","No"
"0027-KWYKW","No"
"2308-STERM","No"
"5982-XMDEX","No"
"6284-AHOOQ","Yes"
"6051-PTVNS","No"
"2344-JMOGN","Yes"
"3799-ISUZQ","Yes"
"1794-HBQTJ","Yes"
"8049-WJCLQ","No"
"6586-PSJOX","No"
"2460-FPSYH","Yes"
"6847-KJLTS","No"
"9670-BPNXF","No"
"3913-FCUUW","No"
"3301-VKTGC","No"
"9555-SAHUZ","No"
"9932-WBWIK","No"
"4619-EVPHY","No"
"5286-YHCVC","No"
"9334-GWGOW","No"
"6821-BUXUX","Yes"
"9801-GDWGV","Yes"
"6542-LWGXJ","No"
"2087-QAREY","No"
"0601-WZHJF","Yes"
"4423-JWZJN","No"
"5143-WMWOG","Yes"
"6490-FGZAT","No"
"5393-RXQSZ","Yes"
"2320-TZRRH","No"
"0231-LXVAP","Yes"
"9444-JTXHZ","Yes"
"4942-VZZOM","No"
"7502-BNYGS","No"
"6147-CBCRA","No"
"6047-SUHPR","No"
"7638-QVMVY","Yes"
"1576-PFZIW","No"
"5666-MBJPT","No"
"7312-XSBAT","No"
"2371-JQHZZ","No"
"0674-GCDXG","No"
"1121-QSIVB","No"
"4396-KLSEH","No"
"3244-DCJWY","Yes"
"2824-MYYBN","No"
"0875-CABNR","Yes"
"6345-HOVES","No"
"8318-LCNBW","No"
"6469-QJKZW","No"
"6260-XLACS","No"
"3566-CAAYU","No"
"9103-CXVOK","No"
"2896-TBNBE","No"
"5229-PRWKT","Yes"
"6982-UQZLY","Yes"
"2522-WLNSF","No"
"5057-LCOUI","Yes"
"0193-ESZXP","Yes"
"4475-NVTLU","No"
"4369-HTUIF","Yes"
"0336-KXKFK","No"
"5619-XZZKR","No"
"3948-FVVRP","No"
"5327-XOKKY","No"
"0983-TATYJ","No"
"1813-JYWTO","No"
"0156-FVPTA","Yes"
"6719-OXYBR","No"
"3312-ZWLGF","No"
"6476-YHMGA","No"
"5287-QWLKY","Yes"
"5196-SGOAK","Yes"
"7072-MBHEV","No"
"6297-NOOPG","No"
"8204-TIFGJ","No"
"0363-QJVFX","Yes"
"8903-XEBGX","No"
"9840-DVNDC","Yes"
"1089-XZWHH","No"
"2325-WINES","No"
"7824-PANSQ","No"
"8042-JVNFH","Yes"
"9648-BCHKM","No"
"4072-IPYLT","No"
"7167-PCEYD","No"
"4936-YPJNK","No"
"9251-AWQGT","No"
"7989-VCQOH","No"
"5049-GLYVG","Yes"
"8882-TLVRW","No"
"5883-GTGVD","Yes"
"5135-GRQJV","No"
"2384-OVPSA","No"
"1371-WEPDS","No"
"4817-QRJSX","Yes"
"9730-DRTMJ","No"
"4686-UXDML","No"
"2398-YPMUR","Yes"
"0932-YIXYU","No"
"7636-XUHWW","No"
"1431-CYWMH","No"
"5937-EORGB","No"
"6349-JDHQP","No"
"5539-HIVAK","No"
"9985-MWVIX","Yes"
"4583-PARNH","No"
"1421-HCERK","No"
"9633-XQABV","No"
"0716-BQNDX","No"
"1183-CANVH","No"
"1972-XMUWV","No"
"3407-JMJQQ","No"
"0289-IVARM","No"
"6087-YPWHO","No"
"2237-ZFSMY","Yes"
"1722-LDZJS","No"
"4871-JTKJF","Yes"
"1415-YFWLT","Yes"
"7401-RUBNK","No"
"0506-YLVKJ","No"
"8661-BOYNW","No"
"6711-VTNRE","Yes"
"4815-GBTCD","No"
"2805-AUFQN","No"
"7233-DRTRF","No"
"3500-RMZLT","Yes"
"3873-NFTGI","No"
"1162-ECVII","No"
"7048-GXDAY","No"
"8571-ZCMCX","No"
"1169-WCVAK","No"
"8066-POXGX","Yes"
"7129-CAKJW","No"
"8695-ARGXZ","No"
"3570-YUEKJ","No"
"4143-OOBWZ","Yes"
"1555-HAPSU","No"
"7854-EKTJL","Yes"
"8464-EETCQ","No"
"2419-FSORS","No"
"8132-YPVBX","No"
"9102-IAYHT","Yes"
"6754-LZUKA","No"
"3422-LYEPQ","Yes"
"0787-LHDYT","No"
"4361-JEIVL","Yes"
"3396-DKDEL","No"
"1752-OZXFY","No"
"9112-WSNPU","No"
"9867-NNXLC","No"
"9507-EXLTT","Yes"
"3161-GETRM","No"
"0402-OAMEN","No"
"6933-VLYFX","No"
"6754-WKSHP","No"
"9846-GKXAS","Yes"
"6017-PPLPX","Yes"
"4976-LNFVV","No"
"5055-MGMGF","No"
"4641-FROLU","No"
"2969-QWUBZ","No"
"2077-MPJQO","No"
"1480-IVEVR","No"
"4581-SSPWD","Yes"
"9391-YZEJW","No"
"9958-MEKUC","No"
"0281-CNTZX","No"
"6927-WTFIV","Yes"
"4118-CEVPF","No"
"9114-VEPUF","No"
"9873-MNDKV","No"
"0378-NHQXU","Yes"
"8241-JUIQO","No"
"2194-IIQOF","No"
"4512-ZUIYL","Yes"
"7969-AULMZ","Yes"
"5093-FEGLU","No"
"7526-IVLYU","No"
"2428-HYUNX","No"
"9214-EKVXR","No"
"0568-ONFPC","Yes"
"6777-TGHTM","Yes"
"8909-BOLNL","No"
